id,nome,data_nascita,nazionalita
3462,Kimberly Nguyen,1950-05-13,32
3463,Cynthia Meyer,1947-07-24,72
3464,Susan Bailey,1993-07-26,73
3465,Julie Chambers,1933-01-31,7
3466,Alexis Hatfield,1992-09-05,41
3467,Wendy Hawkins,1933-02-13,86
3468,Jeremy Sims,1938-11-17,33
3469,Justin Jennings,2003-12-20,18
3470,Rebecca Reed,1956-04-13,31
3471,James Brown,2001-02-19,5
3472,Joseph Harris,1969-05-02,72
3473,Daniel Matthews,1984-05-08,83
3474,Cheryl Ellis,1964-01-06,34
3475,Kenneth Ramos,1952-03-28,45
3476,Katelyn Nash,1988-01-15,42
3477,Sarah Hamilton,1994-10-26,6
3478,Beth Case,1934-09-23,100
3479,Benjamin Perez,1958-12-30,60
3480,Johnny Ware,1999-12-01,13
3481,Ronald Bird,1993-10-24,36
3482,Eric Blair,1960-07-08,84
3483,Dr. Andrew Rodriguez MD,1939-02-12,42
3484,Aaron Hunt,1972-05-03,67
3485,Cynthia Downs,1980-03-06,70
3486,Elizabeth Schmitt,1979-10-10,70
3487,Andrew Harvey,1961-09-15,30
3488,Mary Miller,1944-02-02,41
3489,Selena Taylor,1965-11-03,12
3490,Jessica Peters,1951-10-12,4
3491,Susan Morgan,1971-11-28,40
3492,Gina Francis,1975-06-28,0
3493,Joshua Atkins,1962-04-29,14
3494,Derrick Harper,1996-07-05,50
3495,Michael Carter,1997-08-20,10
3496,Rachel Khan,1994-11-18,35
3497,Crystal Conner,1958-06-29,30
3498,Laura Garrison,1989-09-15,69
3499,David Willis,1979-05-21,64
3500,Denise Mccoy,2003-04-15,78
3501,Nathaniel Parsons,1939-04-22,98
3502,Denise Martin,1962-02-13,84
3503,Tyler Williams,1970-08-09,85
3504,Timothy Richardson,2000-04-02,73
3505,Robert Hines,1957-07-07,84
3506,Christian Nolan,1946-07-18,62
3507,Lisa Perkins,1937-11-22,32
3508,Mr. Donald Oneal,1958-03-23,87
3509,William Cain,1997-08-21,86
3510,Dr. Jason Chavez,1997-08-15,95
3511,Derek Martinez,1951-02-03,91
3512,Tony Craig,1948-06-18,46
3513,Chelsey Morgan,1936-12-03,65
3514,Ashley Bruce,1935-05-06,56
3515,Matthew Young,1996-07-15,66
3516,Seth Alexander,1958-01-11,58
3517,Cindy Smith,1964-02-21,65
3518,Frank Wilson,1941-07-19,24
3519,Marcus Estrada,1941-12-17,46
3520,Nicole Cruz,1999-11-03,37
3521,Benjamin Campbell,1963-10-11,84
3522,Molly Nunez,1949-08-28,55
3523,James Cox,1937-05-08,101
3524,Annette Dalton,1934-07-13,23
3525,Megan Owens,1963-09-07,44
3526,Charlotte Green,1997-12-22,36
3527,Nathan Wood,1995-03-17,101
3528,Autumn Mclean,1972-04-26,38
3529,Tina Kelley,1946-11-01,70
3530,Brandon Hubbard,2000-08-20,81
3531,Steven Armstrong,2003-06-25,78
3532,David Brock,1962-07-26,91
3533,Brett Young,1949-07-31,9
3534,Vincent Wilson,1967-01-15,29
3535,Jeremy Fitzpatrick,1996-07-20,49
3536,Joanne Adams,1963-06-27,75
3537,Summer Meyer,1989-10-23,49
3538,Brian Young,1934-08-05,103
3539,Tanya Perry,1981-01-25,31
3540,Manuel Reese,1955-08-02,59
3541,Troy Black,1986-10-02,84
3542,Robin Robinson,2003-08-17,23
3543,Miranda Moreno,1952-05-10,0
3544,Ms. Meredith Dorsey DDS,1982-03-10,103
3545,Jamie Thompson,1997-06-18,62
3546,Shane Thompson,1969-11-11,92
3547,Melanie Bennett,1980-08-19,83
3548,Janet Lindsey,1959-02-21,20
3549,Alexandra Holder,1935-12-06,30
3550,Arthur Hill,1964-02-26,103
3551,Angel Rogers,1933-01-15,63
3552,Thomas Baker,1986-02-15,7
3553,Lindsey Moore,1993-02-14,54
3554,Eduardo Perkins,1998-06-23,34
3555,Richard Martin,1952-09-03,15
3556,Brenda Lambert,1995-06-28,87
3557,Paula Brown,1954-04-21,75
3558,Michael Carroll,1956-12-04,59
3559,Tina Smith,1960-02-28,76
3560,Michael Davis DDS,1945-03-12,47
3561,Eric Lowe,1940-08-24,37
3562,Kirk Thomas,1948-11-14,21
3563,Richard Lee,1962-12-30,15
3564,Kimberly Bailey,1990-09-21,32
3565,Joshua Ortiz,1991-11-09,33
3566,Brendan Guerrero,1988-09-04,74
3567,Tiffany Gamble,1972-06-24,102
3568,Juan Cole,1962-10-17,35
3569,Thomas Thompson,1994-01-14,95
3570,William Wallace,1960-09-30,50
3571,Sean Anderson,2000-04-26,35
3572,Carl Wilson,1965-12-08,48
3573,Jessica Cook,1959-06-06,53
3574,Steven Duncan,1946-12-14,11
3575,Adam Jones,1970-08-21,80
3576,Jennifer Watson,1956-09-01,81
3577,Adam Lynch,1961-12-07,29
3578,Christopher Compton,2000-12-14,73
3579,Lauren Mills,1947-07-31,47
3580,Natalie Munoz,1976-04-17,90
3581,Jonathan Chavez,2000-04-17,30
3582,Anthony Gonzales,1933-07-09,70
3583,Renee Rivera,1948-08-28,98
3584,Christopher Carroll,1984-07-29,10
3585,Madison Melendez,1951-09-08,61
3586,Gregory Davenport,1992-03-17,31
3587,Chelsea Lewis,1977-02-25,93
3588,Rachel Walter,1997-05-26,10
3589,Elizabeth Jefferson,1947-05-10,102
3590,Anthony Pacheco,1940-04-08,80
3591,Matthew Hansen,1988-01-23,32
3592,Daniel Compton,1999-10-26,78
3593,Joseph Taylor PhD,1984-08-04,71
3594,Terry Paul,1984-08-06,36
3595,Christina Simpson,1980-07-24,52
3596,Deanna Davis,1956-01-28,16
3597,Sherry Wright,2001-05-27,93
3598,Jill Reyes,1991-04-08,57
3599,Elizabeth Peters,1944-06-28,102
3600,Michael Jones,2001-11-12,58
3601,Stephanie Thompson,1961-09-20,4
3602,Lance Mccarty,1982-08-16,24
3603,Zachary Carpenter,1998-07-03,5
3604,Bradley Brown PhD,1969-03-02,82
3605,Dean Rios,1972-05-13,39
3606,Sue Sanchez,1959-05-03,8
3607,James Shannon,1938-10-10,11
3608,William Gomez,1953-03-22,3
3609,Kenneth Wilkinson,1975-05-12,47
3610,Melissa Carlson,1956-06-08,26
3611,Ryan Tran,1975-02-21,29
3612,Tonya Schneider,2000-02-15,48
3613,Sierra Nguyen,1957-03-09,82
3614,Diana Goodman,1939-06-28,55
3615,Katherine Foster,1952-06-02,87
3616,Laura Bryant,1935-11-30,17
3617,Anna Mitchell,1964-03-11,66
3618,Edward Garcia,1971-09-30,70
3619,Mark Gallegos,1953-06-15,96
3620,John Brown,1979-12-21,99
3621,Cameron Mcmahon,1980-02-14,102
3622,Anne Black,1988-05-25,84
3623,Sharon Whitaker,1967-03-22,54
3624,Jessica Manning,1987-11-08,41
3625,Angela Scott DDS,1944-05-17,64
3626,Jacqueline Jackson,2004-05-22,8
3627,Melissa Reid,1967-08-15,44
3628,Kelly Kline,1978-04-01,47
3629,Timothy Estrada,1953-06-16,80
3630,Debra Fox,1941-08-16,16
3631,Erin Nelson,1976-08-25,7
3632,Jessica Smith,1932-06-11,36
3633,Heidi Nichols,1990-04-24,58
3634,Christopher Reed,1962-04-28,7
3635,Kathryn Nguyen,1979-08-17,15
3636,Megan Hansen,1949-12-13,63
3637,Rachel Washington,1997-01-28,80
3638,Megan Clark,1941-05-06,26
3639,Gregory Palmer,1932-08-01,86
3640,Diane Gardner,1985-05-19,26
3641,Glenn Robles,1940-02-01,42
3642,Amber Petersen,1959-07-10,78
3643,Victoria Nunez,1965-09-16,32
3644,Anthony Bennett,1962-09-24,70
3645,Kenneth Cross,2004-09-26,69
3646,Cathy Caldwell,1996-10-12,24
3647,Anthony Dixon,1968-03-07,1
3648,Jonathan Sandoval,1995-05-05,23
3649,Alyssa Powell,1957-01-19,77
3650,Tony Allen,1981-03-14,53
3651,David Cooper,2000-07-28,66
3652,Debra Morales,1970-09-11,92
3653,Diamond Small,1964-07-11,73
3654,Theodore Lin,1952-03-23,72
3655,Tiffany Harris,1957-10-31,83
3656,Patricia Williams,1988-01-28,15
3657,Daniel Hamilton,1957-02-08,82
3658,Kevin Kelly,1996-11-12,84
3659,Angela Peters,1978-04-09,24
3660,Robert Wall,1991-08-01,99
3661,Scott Dennis,1986-05-16,31
3662,Lori Hooper,1951-02-07,97
3663,Kristie Barr,1963-12-30,87
3664,Donna Reed,1983-04-04,48
3665,Jessica Clark,1957-06-12,64
3666,Daniel Daniels,1955-01-24,52
3667,Donna Mcneil,1937-06-30,49
3668,Jenna Underwood,1947-01-13,48
3669,Robin Moreno,1989-04-02,2
3670,Lauren Ayala,1968-08-23,101
3671,Joann Poole,1954-04-23,62
3672,Morgan Becker,2003-11-16,64
3673,Jose Perry,1974-11-11,73
3674,Jacqueline Douglas,1960-11-08,76
3675,Alex White,1996-03-13,91
3676,Daniel James,1972-02-13,94
3677,Richard Mcintyre,1932-04-25,14
3678,Nicole Jones,1959-10-08,38
3679,Aaron Sosa,1968-10-02,94
3680,Daniel Lopez,1945-09-13,82
3681,Stephen Cline,1950-06-28,94
3682,Denise Mcdonald,1992-01-16,20
3683,Tony Warner,1934-06-21,79
3684,Donald Grant,1961-02-11,90
3685,Gabriela Myers,1997-09-04,84
3686,James White,1983-12-13,49
3687,Matthew Young,2004-06-20,30
3688,Nicole Daugherty,1940-08-16,57
3689,Lindsey Lee,1970-01-01,90
3690,Austin Watson,1963-10-15,63
3691,Stephen Anderson MD,1966-06-07,89
3692,Teresa Lopez,1980-03-07,45
3693,Jeremy Mcdaniel,1941-09-02,4
3694,Ronald Peterson,1986-04-21,5
3695,Danielle Simmons,1999-03-25,30
3696,Roger Johnson,1976-05-08,77
3697,Troy Deleon,1956-07-11,82
3698,David Noble,1962-04-21,100
3699,Brandon Wright,1947-05-17,12
3700,Michael Mcdonald,1974-11-23,5
3701,Autumn Juarez,1973-11-11,36
3702,Richard Vaughn,2002-12-21,101
3703,Jennifer Rojas,1965-11-17,66
3704,Ashley Norton,1935-08-03,29
3705,Melanie Freeman,1977-04-01,53
3706,Jessica Thomas,1968-06-21,8
3707,Benjamin Sosa,2001-04-26,97
3708,Gary Reed,1955-02-04,89
3709,Daniel Miller,1938-05-15,39
3710,Stephen Mcgrath,1981-05-23,73
3711,Angela Hale,1959-08-24,43
3712,Lindsey Walker,1976-04-08,14
3713,Duane Wilson,1994-08-28,63
3714,Joseph Cruz,1964-02-21,17
3715,David Walker,1954-03-20,46
3716,Kara Bell,1951-05-22,24
3717,Daniel Steele,1968-05-04,12
3718,Nathan Vaughn,1975-03-29,54
3719,Kevin Mendez,1966-05-07,102
3720,Angelica Gray,1961-10-19,12
3721,Stephanie Patterson,1972-04-02,101
3722,Todd Wallace,1933-05-21,8
3723,James Hoffman,1961-08-16,62
3724,Mary Dodson,1938-12-31,0
3725,Andrew Smith,1940-02-28,82
3726,Sandra Mullins,1987-03-13,86
3727,Andrea Mason,1959-05-04,29
3728,Deanna Blair,1979-03-27,46
3729,Brittany Mcdaniel,1959-11-16,58
3730,Kevin Adams,1945-06-18,17
3731,Lindsey Holmes,1987-07-01,45
3732,Richard Whitehead,1976-10-18,35
3733,Jeffrey Romero,1966-10-10,70
3734,Kristen Wright,1978-10-17,18
3735,Richard Johnson,1979-12-06,3
3736,Andrew Watts,1936-12-02,91
3737,Thomas Romero,1956-06-25,39
3738,Scott Williams,1973-06-19,64
3739,Melissa Carlson,1986-07-27,46
3740,Angel Newton,1973-12-23,60
3741,Tiffany Schmidt,1954-05-28,84
3742,Ms. Rebecca Oconnor,1995-09-20,30
3743,Kyle Bean,1943-03-31,24
3744,Phillip Walker,1939-11-08,25
3745,Alexis Jackson,1935-07-11,46
3746,Steven Banks,1945-06-30,20
3747,Erika Hale,1985-03-04,86
3748,James Patel,1945-01-24,48
3749,Angie Andrade,1984-07-06,100
3750,Brenda Good,1940-08-13,58
3751,Harold Carroll,1960-09-02,94
3752,Martin Rodriguez,1985-07-05,43
3753,Elizabeth Simmons,1940-02-18,80
3754,Jared Robertson,1993-02-15,54
3755,Anne Garrett,1936-09-04,6
3756,Michael Mitchell,1947-06-26,77
3757,Michael Hudson,1964-05-08,24
3758,Kari Mills,1951-02-21,56
3759,Brent Martinez,1988-05-31,26
3760,Bridget Taylor,1973-04-06,8
3761,Anthony Garza,1966-06-07,73
3762,Ashley Adams,1940-04-12,75
3763,Alison Fox DVM,1935-03-18,65
3764,Tina Robertson,1963-01-01,41
3765,James Hernandez,1963-11-03,10
3766,Eddie Howell,1977-08-15,82
3767,Lisa Garcia,1961-03-10,45
3768,Richard Sharp,1970-06-05,101
3769,Kristin Johnson,1992-05-19,67
3770,Eric Sharp,1950-12-04,70
3771,Christopher Walker,2003-04-21,0
3772,Kimberly Johnston,1963-02-19,5
3773,Melissa Bush,2002-03-25,11
3774,Jose Roberts,1970-01-03,100
3775,Elizabeth Long,1977-10-28,52
3776,Holly Moore,1956-03-26,12
3777,Dr. Mark Rodgers,1935-02-22,90
3778,Jonathan Hansen,1972-12-03,18
3779,Daniel Vaughn,1972-12-16,35
3780,Paul Marshall,1985-08-16,13
3781,Kaitlin Garcia,1988-05-26,76
3782,Vanessa Nelson,1963-07-05,71
3783,Ashley Jones,1977-06-27,71
3784,Carmen Pierce,1963-03-26,9
3785,Donald Hahn,1987-05-11,60
3786,Penny Graham,1983-05-10,70
3787,Benjamin Villegas,1998-11-14,85
3788,Gregory Griffin,1942-05-16,37
3789,Nicholas Hicks,1958-09-29,63
3790,Rebecca Miller,1947-06-20,83
3791,Joel Lozano,1991-08-02,40
3792,Tracy Duncan,1958-07-24,19
3793,Brian Mason,1978-07-04,50
3794,Erin Rodriguez,1976-08-26,10
3795,Tiffany Jones,1952-07-17,95
3796,Meredith Cruz,1945-03-18,9
3797,Wesley Santos MD,1982-10-13,86
3798,Jordan Wheeler,1995-05-14,11
3799,David Bradley,1952-08-25,78
3800,Lori Davis,1941-07-03,6
3801,Michael Myers,1941-05-15,6
3802,Destiny Martinez,1998-11-20,72
3803,Linda Robertson,1955-07-23,51
3804,Jason Fitzgerald,1961-07-23,70
3805,Brendan Maldonado,1997-06-09,88
3806,Jordan Parker,2003-09-25,57
3807,Ryan Harrison,1948-01-17,30
3808,Ryan Maldonado,1952-05-16,15
3809,Nicole Rocha,1974-08-23,24
3810,Jessica Mccullough,1960-12-22,7
3811,Autumn Benson,1954-06-18,2
3812,Timothy Miller,1963-08-29,57
3813,Erin Brown,1985-05-01,31
3814,Donald Campbell,1986-07-08,81
3815,James Miller,1960-05-13,14
3816,Jacqueline Anderson,1989-03-28,48
3817,Rhonda Jefferson,1965-04-20,75
3818,Katherine Knight,1975-10-25,11
3819,Stephen Schmidt,1953-11-01,27
3820,Daniel Morgan,1986-12-03,76
3821,Terry Chavez,1987-11-07,50
3822,Nicole Newman,1957-12-08,68
3823,Brittany Hogan,1971-08-06,92
3824,Amanda Johnson,1984-06-30,96
3825,Madison Taylor,1984-01-28,95
3826,Denise Henderson,1972-09-28,20
3827,Anthony Levine,1977-07-06,77
3828,Caitlin Ritter,1977-11-27,32
3829,Danielle White,1991-07-24,89
3830,Nicole Donovan,1953-06-04,3
3831,Elizabeth Peterson,1996-05-26,43
3832,John Evans,1948-02-28,98
3833,Ryan Henry,2000-06-16,34
3834,Amanda Hicks,1989-03-04,23
3835,Faith Gallegos,1985-05-30,14
3836,Jose Campbell,1943-04-05,103
3837,Cassandra Roberts,1933-04-06,87
3838,Scott Clark,1936-01-26,36
3839,Lisa Bell,1979-02-07,65
3840,Tracy Odonnell,1964-05-04,61
3841,Jennifer Simpson,1935-08-21,60
3842,Nicole Thompson,1935-06-05,82
3843,Brian Taylor,1934-02-03,74
3844,Samantha Malone,1935-11-19,84
3845,Sherri Riley,1974-12-06,45
3846,Rebecca Conner,1932-10-16,79
3847,Malik Gonzalez,1978-07-23,83
3848,George Russell,1976-12-09,24
3849,Terrence Yang,1964-09-03,66
3850,Timothy Dennis,1984-03-24,6
3851,Heather Smith,1963-10-31,96
3852,Jay Miller,1933-06-20,17
3853,Mark Hoover,1940-03-26,31
3854,Stephanie Yang,1951-08-30,64
3855,Anthony Jones,1939-02-23,40
3856,Rebecca Adams,1934-04-03,41
3857,Adrian Briggs,1960-10-23,7
3858,Jessica West DDS,1993-06-17,13
3859,Tiffany Vaughn,1950-02-13,82
3860,Steve Sanders,1956-03-14,55
3861,Sandra Garcia MD,1970-01-19,69
3862,Alexandria Conrad,1979-08-18,28
3863,Louis Bishop,2002-11-03,62
3864,Michael Lane,1970-05-11,69
3865,Brian James,1955-07-27,6
3866,Stephanie Blackburn,1978-09-26,15
3867,Jordan Nelson,1985-12-06,14
3868,Carolyn Diaz,1946-10-23,63
3869,Travis Lowe,1990-12-14,67
3870,Brian Santiago,1953-05-14,99
3871,Jacob Hancock,1971-09-12,45
3872,Jeremiah Hamilton,1954-02-25,3
3873,Sean Watson,1950-04-19,31
3874,Joshua Wilson,1998-02-25,93
3875,Kaylee Smith,1941-05-30,53
3876,Mark Brown,1965-08-06,83
3877,Phyllis Adams,1942-01-29,54
3878,Katelyn Murray,1978-02-22,11
3879,Karen Perez,1991-04-05,3
3880,Anthony Lee,1982-09-30,98
3881,David Gibson,1992-03-19,35
3882,Janice Chase,1948-10-23,93
3883,Joseph Ortiz,1984-11-22,65
3884,Brian Clark,1963-08-27,93
3885,Julia Hill,1976-08-11,98
3886,Kimberly Le,1978-09-29,102
3887,Eric Mitchell,1948-08-07,59
3888,Collin Ford,1938-07-29,23
3889,Crystal Mason,1953-12-24,97
3890,Lisa Murphy,1966-03-01,12
3891,Jillian Lopez,1938-10-21,24
3892,Cheryl Rhodes,1973-04-11,42
3893,Catherine George,1981-09-09,7
3894,Claudia Thomas,1941-11-19,90
3895,Molly Haley,1971-10-24,90
3896,Carolyn Holmes,1989-10-04,35
3897,Kimberly Arnold,1981-02-23,19
3898,Tammy Greer,1973-11-06,10
3899,John Boyd,1977-12-21,11
3900,Leslie Cooke,1998-05-22,51
3901,Robert Williams,1945-10-23,39
3902,Nathaniel Dawson,1957-12-10,29
3903,Linda Prince,2002-03-21,55
3904,John Crawford,1954-07-21,30
3905,Michael Cook,1985-10-12,67
3906,Steven Harris,1935-12-10,98
3907,Eric Moore,1997-10-21,101
3908,Austin Johnson,1932-10-15,76
3909,Taylor Escobar,1958-03-31,8
3910,Stephanie Carter,1970-07-16,96
3911,Morgan Rivas,1937-02-09,50
3912,Johnathan Rollins,1978-04-26,39
3913,Jason Morgan,1934-10-10,94
3914,John Allen,1973-07-29,77
3915,Drew Page,1987-11-03,23
3916,Gregory Kramer,1948-05-25,21
3917,Evelyn Oneal,1956-04-21,64
3918,Cynthia Smith DVM,1988-08-16,85
3919,Eric Williamson,1978-03-06,102
3920,Cheryl Vang,1994-12-05,99
3921,Douglas Mueller,1973-04-26,70
3922,Richard Hester,1975-06-02,22
3923,Elijah Brewer,1995-11-19,100
3924,Michael Flynn,1977-01-31,33
3925,Christine Aguilar,1954-04-21,80
3926,Robin Maddox,1990-02-14,35
3927,Kyle Carson,1975-10-04,84
3928,Jacob Tucker,2003-09-22,59
3929,John Graham,2004-11-28,34
3930,Christian Brady,1952-08-10,95
3931,Leah Smith,1970-01-12,75
3932,Kimberly Chambers,1980-05-12,15
3933,Jeremy Dixon,1980-12-05,0
3934,Ryan Stone,1940-12-26,1
3935,Samantha Carey,1962-05-14,95
3936,Carolyn Stout,1970-01-29,102
3937,Mark Williams,2004-04-09,69
3938,David Barrett,1973-03-28,47
3939,Melinda Barnes,2004-10-02,19
3940,Beth Beasley,1994-09-01,61
3941,Bryan Christensen,1966-12-27,34
3942,Rebecca Bender,1990-07-21,67
3943,Brady Lee,1988-02-15,96
3944,Michael Luna,1968-12-27,91
3945,Mr. Gary King MD,1946-11-12,14
3946,David Trujillo,2002-12-19,99
3947,Nancy Jimenez,1969-06-02,24
3948,Lisa Day,1938-04-07,5
3949,Anthony Jensen,1932-02-11,0
3950,Kevin Barber,1996-10-13,44
3951,Alan Holmes,1970-12-18,12
3952,Michele Jennings,1937-05-05,88
3953,Jerry Ford Jr.,2001-06-23,63
3954,Albert Thompson,1991-05-05,81
3955,Steven Bell,1934-03-17,55
3956,Drew Williams,1963-07-07,19
3957,Sheila Harper,1948-01-27,91
3958,Benjamin Cross,1983-04-17,5
3959,Karen Jordan MD,2002-09-05,39
3960,Jordan Powell,1956-09-09,5
3961,Joseph Lewis,1994-03-05,16
3962,Felicia Lee,1967-01-26,20
3963,John Cross,1961-07-07,26
3964,Suzanne Weiss MD,1987-09-20,81
3965,Carolyn Anderson,1946-07-16,0
3966,Whitney Kim,1961-12-25,97
3967,Sean Banks,1966-07-13,25
3968,Amanda Charles,1947-12-12,9
3969,Reginald Buck,1959-08-20,95
3970,Heather Brown,1997-08-05,47
3971,Maria Shah,1954-01-31,15
3972,Bonnie Miller,1980-07-25,54
3973,Stephen Wilson,1966-01-27,21
3974,Gregory Byrd,1941-01-20,43
3975,James Bryant,1981-04-07,14
3976,Adam Gregory,1937-10-19,59
3977,Craig Guerrero,1942-12-24,27
3978,Sandra Turner,1971-10-17,20
3979,Olivia Rodriguez,1950-10-26,50
3980,Timothy Mitchell,1980-04-04,92
3981,Alexandra Wilcox,1996-11-29,74
3982,Laurie Davis,1966-07-06,53
3983,Mr. Joshua Moore MD,1961-07-22,94
3984,Randall Reynolds,1947-10-15,84
3985,Christine Sanders,1949-05-30,43
3986,Janet Park,1974-07-18,80
3987,Julian Branch,1977-08-06,20
3988,Jason Bennett,1977-02-03,55
3989,Mary Martin,1942-02-09,66
3990,Christopher Baker,1946-01-22,44
3991,Howard Cook,1942-09-03,22
3992,Lauren Brady,1971-08-11,17
3993,Todd Simpson,1989-02-27,27
3994,Katherine Wells,1960-04-16,99
3995,Lindsey Casey,1997-11-25,79
3996,David Reyes,1980-07-08,84
3997,Mr. Austin Barr III,1963-06-24,75
3998,Lisa Santiago,1978-03-15,62
3999,Karen Gentry,1987-11-24,88
4000,Michael Stanley,1966-02-24,34
4001,Rebecca Mejia,1986-05-18,73
4002,Sydney Bailey,1990-07-11,0
4003,Anthony Brooks,1953-08-16,41
4004,Kelly Watson,1988-09-08,53
4005,David Obrien,1946-06-09,45
4006,Charles Wilson,1940-10-12,48
4007,Stephanie Anderson,1995-01-07,37
4008,Mandy Hogan,1966-03-23,98
4009,Miguel Hobbs,1984-10-10,39
4010,Shelley Davis,1952-09-05,24
4011,Justin Ramirez,1932-10-09,5
4012,Kim Baker,1936-04-12,62
4013,Dr. Heidi Stewart,1958-06-28,77
4014,Carla Brooks,1974-05-16,97
4015,Janet Williams,1985-05-25,83
4016,Chad Peters,1949-11-15,37
4017,Matthew Wise,1967-12-24,3
4018,Mrs. Sandra Daniel DDS,1951-11-15,16
4019,Brenda Montoya,1972-09-21,31
4020,Joann Douglas,1933-05-30,61
4021,Suzanne Davis,1963-04-05,91
4022,Bradley Wilson,1961-10-15,103
4023,Melissa Gordon,1937-06-19,80
4024,Ronald Swanson,1967-06-23,21
4025,Kirsten Caldwell,1955-08-25,83
4026,Mark Anderson,1940-03-13,82
4027,John Silva,1979-11-10,83
4028,Michael Gray,1983-08-20,43
4029,Joanne Hess,1991-05-07,40
4030,Philip Pearson,1962-10-27,3
4031,Calvin Peterson,1951-01-09,56
4032,Heather Bryant DVM,1964-02-26,17
4033,Mindy Blankenship,1940-07-04,75
4034,Samuel Davila,1992-04-01,96
4035,Mark Gonzalez,1935-02-01,40
4036,Kathryn Jones,1956-06-28,33
4037,Mrs. Christina Smith DDS,1935-01-21,101
4038,Nicholas Hubbard,1954-04-13,55
4039,Dawn Mccoy,1993-04-30,71
4040,Patricia Guerrero,1985-10-22,91
4041,Jessica Mitchell,1978-04-10,100
4042,Jason Thornton,1952-01-20,25
4043,Jennifer Williams,1980-09-22,53
4044,Lisa Caldwell,2002-10-12,31
4045,Donald Smith,1992-10-28,70
4046,Sherry Morgan,1968-11-28,76
4047,David Baker,2004-08-10,79
4048,Ashley Sellers,1978-03-21,90
4049,Adam Sanders,1996-01-30,81
4050,Andrea Stone,1978-11-28,27
4051,Linda Andrews,1946-12-30,65
4052,Laura Cruz,1934-04-06,26
4053,Amber Gray,1954-11-05,27
4054,Scott Long,1986-12-11,86
4055,Marilyn Huang,1960-08-11,60
4056,Troy Lee,1966-11-13,55
4057,Tyler Ramirez MD,2002-11-16,65
4058,Joseph Nunez,1945-06-05,88
4059,Jeffrey Valdez,1971-09-27,102
4060,Thomas Carter,1991-12-31,96
4061,Joseph Luna,1950-05-24,103
4062,James Burke,1954-11-07,19
4063,Johnathan Myers,1935-04-07,101
4064,Pamela Townsend,1973-07-13,29
4065,Madison Cook,1957-01-05,25
4066,Sandra Simon,1997-06-04,6
4067,Daniel Moss,1983-09-27,85
4068,Amy Ritter,1932-09-27,61
4069,Stacey Alvarado,1990-03-11,28
4070,John Campbell,1932-03-28,7
4071,Matthew Rojas,1958-10-12,47
4072,Amy Stafford,1988-09-30,22
4073,Anna Casey,1943-10-21,71
4074,Amy Evans,1962-03-26,0
4075,Kelly Lopez,1978-06-09,14
4076,Morgan Anderson,1960-03-12,1
4077,Regina Ramos,2004-03-30,22
4078,Amanda Bailey,1952-05-03,17
4079,Justin Freeman,1966-04-25,87
4080,Rebecca Henry,1954-11-02,70
4081,Lisa Weiss,1956-02-25,86
4082,Deborah Morris,1977-04-08,27
4083,Amanda Robinson,1968-01-28,24
4084,Christina Myers,1951-12-26,53
4085,Robert Walker,1955-09-23,10
4086,Lisa Oneill,1964-08-08,46
4087,Suzanne Owens,1979-02-26,23
4088,Sherri Hill,1944-03-07,35
4089,Adam Lee,1979-05-18,94
4090,Jonathan Little,1955-09-25,97
4091,Vanessa Phillips,2001-11-25,60
4092,Michael Allison,1996-04-07,15
4093,Heather Henry,1954-02-12,93
4094,Taylor Griffith PhD,1966-06-13,78
4095,Joseph Castillo,1958-09-19,17
4096,William Thompson,1963-07-03,6
4097,Jody Gray,1969-03-10,28
4098,Cody Estes,1982-05-04,72
4099,Steven Morales,1959-06-01,48
4100,Kim King,1974-12-21,5
4101,Gregory Kim,1987-10-25,102
4102,Janet Douglas,1947-03-23,64
4103,Jennifer Moreno,1975-11-11,17
4104,Zachary Cook,1957-05-20,53
4105,Ashley Mccall,1975-02-13,30
4106,Bruce Abbott,1955-06-21,28
4107,Christopher Lucas,1983-02-08,87
4108,Jonathan Reese,1960-04-19,65
4109,Sandra Moody,2004-09-15,73
4110,David Kim,1979-12-26,39
4111,Ronald Frederick,1979-06-18,70
4112,Destiny Parks,1988-02-29,16
4113,Karen Bailey,1988-06-02,95
4114,Michael Phelps,1961-04-04,75
4115,Cristian Mitchell,1951-06-09,91
4116,Victoria Potter,1935-04-07,74
4117,Lynn White,1987-03-17,50
4118,James Manning,1997-06-29,62
4119,Marcus Murphy,1939-05-07,29
4120,Shelley Smith,1968-05-18,11
4121,Krista Chapman,1935-02-05,1
4122,Laura Allen,1977-02-24,100
4123,Derek Andrews,2000-12-11,94
4124,Deanna Acosta,1969-12-30,9
4125,Miss Tonya Miller,1991-01-03,96
4126,Lindsey Cardenas,1935-03-08,83
4127,Benjamin Sosa,1932-08-16,17
4128,Michael Terrell,1939-09-02,88
4129,Mark Wiggins,1957-10-17,52
4130,Darren Robinson,1971-06-21,12
4131,Chad Watts,2001-10-13,76
4132,Sharon Coleman,1990-07-16,0
4133,Kathleen Singleton,1967-05-31,60
4134,Allison Nunez,1984-09-09,21
4135,Thomas Sheppard,2003-02-13,88
4136,Leslie Christensen,1996-06-24,5
4137,Theresa Elliott,1959-03-16,19
4138,Kristie Acosta,1995-11-28,95
4139,Whitney Mccoy,1973-10-23,80
4140,Natalie Brown,1970-07-12,38
4141,Thomas Thompson,1980-08-27,56
4142,Peter Smith,1962-07-03,48
4143,Robert Spencer,1978-10-12,70
