id,nome,data_nascita,nazionalita
2322,Lindsay Gallegos,1981-06-20,75
2323,Norma Brown,1945-06-16,15
2324,Charles Berry,1982-02-25,77
2325,Jacob Chaney,1938-09-10,41
2326,Hector Nelson,1996-10-21,80
2327,Jason Williams,1976-03-21,34
2328,Barry Baker,1983-04-17,62
2329,Alexander Stout,1984-09-12,81
2330,Sean Ashley,1940-01-10,71
2331,Deborah Ali,1945-12-16,96
2332,Sara Dyer,1939-01-11,91
2333,Mary Jones,1997-04-12,67
2334,Carl Bell,1944-05-25,95
2335,Isabella Moore,1990-12-12,70
2336,Marc Carpenter,1964-05-29,22
2337,Brent Davenport,1972-11-06,23
2338,Keith Clark,1943-05-09,42
2339,Jack Weiss,1947-10-30,60
2340,Andrew Williams,1948-10-02,51
2341,Zachary Aguilar,2002-07-22,52
2342,Mark Clark,1932-08-10,73
2343,Eric Buck,1964-04-09,15
2344,Julie Hoover,1937-02-12,30
2345,Kelsey Russell,2004-02-17,25
2346,Elizabeth Sanchez,1998-12-26,81
2347,Alan Martinez,1950-05-12,96
2348,Bryce Wheeler,1956-05-17,64
2349,Susan Murray,1963-11-25,8
2350,Allen White,1969-10-28,30
2351,Peter Rios,1937-12-26,38
2352,Robert Potter,1993-02-08,54
2353,Robin Ramos,1937-08-22,60
2354,Paula Pierce,1952-10-23,60
2355,Jesse Palmer,1961-12-04,9
2356,Amy Hammond,1989-11-04,75
2357,Shane Williams,1957-06-03,42
2358,Joshua Garcia,1977-02-21,52
2359,Joshua Anderson,1935-12-14,55
2360,Zachary Briggs,1991-07-03,59
2361,Barbara Maynard,1979-10-26,89
2362,Casey Nguyen,1946-04-11,2
2363,David Boone,1959-07-13,25
2364,Jose Byrd,1950-10-03,85
2365,James Gilbert,1996-12-14,11
2366,Brian Guzman,1989-03-25,87
2367,Brian Cook,1960-07-02,34
2368,Isaac Young,1949-05-17,24
2369,Samuel Browning,1965-05-09,69
2370,Laura Roy,1961-08-13,29
2371,Brian Lewis,1975-08-23,87
2372,Emily Saunders,1983-10-05,56
2373,Mitchell Jones,1981-05-12,92
2374,Teresa Hernandez,1998-09-22,54
2375,Tiffany Howell,1966-03-29,55
2376,Ashley Jones DVM,1963-10-13,22
2377,Jason Harper,1949-06-19,2
2378,Ashley Lynch,1973-09-26,3
2379,Paul Cameron,1994-10-06,58
2380,Matthew Everett,1974-10-30,21
2381,Gregg Gilbert,1991-12-19,13
2382,Joseph Carter,2003-05-22,44
2383,Kimberly Miller,1949-04-01,98
2384,Jason Herrera Jr.,1933-03-31,69
2385,Michelle Simmons,2003-04-04,56
2386,Sean Clark,1989-02-18,78
2387,Lori Morris,1969-12-23,92
2388,Crystal Jones,1970-04-23,77
2389,William Lane,1971-06-24,85
2390,Ryan Brown,1976-08-17,34
2391,Edward Downs,1998-10-30,57
2392,Jasmine Knight,1951-12-08,9
2393,Kristy Henderson,1938-07-20,58
2394,Jason Owens,2004-05-18,74
2395,Ashley Mcintosh,1957-02-10,5
2396,Alec Stewart,1944-08-20,79
2397,Brian Kennedy,1972-07-06,40
2398,Brooke Lee,1987-01-06,88
2399,Belinda Stewart,2001-11-03,10
2400,Jonathan Morrow,2000-02-03,68
2401,Kimberly Johnston,1937-09-12,18
2402,Dr. Catherine Beck,1991-06-10,94
2403,Anna Smith,1934-03-14,82
2404,Andrew Lopez,1956-07-01,56
2405,Aaron Pope,1995-12-14,38
2406,Amy Nelson,1941-12-28,71
2407,Deanna Allen,1964-03-07,5
2408,Kimberly Jones,1980-08-24,103
2409,Courtney Sanchez,1948-05-15,5
2410,Hunter Miller,1960-09-11,45
2411,Martha Rollins,1952-04-08,88
2412,Alexis Morris,1970-10-12,64
2413,Jacob Powell,1995-04-28,21
2414,Martha Gould,1932-12-16,42
2415,Nicole Brown,2000-05-20,96
2416,Douglas Gutierrez,1976-02-21,53
2417,Andrew Lopez,1938-08-14,99
2418,Nathaniel Knight,1956-06-21,65
2419,Jason Ferguson,1941-08-08,94
2420,Daniel Hawkins,1960-12-12,1
2421,Melissa Marquez,1969-08-22,6
2422,Troy Trujillo,2001-06-01,72
2423,Harry Marquez,1954-05-22,97
2424,Nathan Jackson,1950-04-14,95
2425,Theodore Stafford,2000-10-26,34
2426,Kelly Webb,1985-09-18,27
2427,Jeffrey Robbins,1964-02-15,42
2428,Brian Jackson,1946-02-15,7
2429,Mrs. Emily Nguyen,1940-11-29,31
2430,Allison Kennedy,1986-01-25,64
2431,Jodi Clarke,1936-04-12,20
2432,Dr. Andrew Flores,1996-06-25,98
2433,Glenn Mata,2004-05-19,61
2434,Jason Nelson,1958-08-06,35
2435,Lindsey Walsh,1968-08-23,80
2436,William Sanchez MD,1936-09-03,76
2437,David Nelson,1941-08-28,26
2438,Christopher Mccoy,1980-10-10,26
2439,Megan Mckee,1991-09-08,100
2440,Debbie Wilson,1962-08-14,38
2441,Anthony Pittman,2000-04-10,62
2442,Taylor Mitchell,1941-07-12,49
2443,Laura Taylor,1963-05-06,61
2444,Rachael Martinez,1932-01-04,102
2445,Dylan Larson,1999-08-23,47
2446,Lauren Carter,1974-10-28,40
2447,Joshua Lewis,1936-03-14,75
2448,Jeff Lester,1940-09-10,85
2449,Brian Flowers,2003-08-20,69
2450,Holly Ward,1957-12-27,74
2451,Kristine Strong,1972-11-13,34
2452,Dennis Castillo,1992-04-23,52
2453,Rachel Miller,1995-08-05,32
2454,Barbara Thompson,1933-06-08,78
2455,Christine Pham,1955-11-09,49
2456,Danny Howell,1965-04-16,63
2457,Cole Juarez,1960-01-01,54
2458,Tyler Mays,2001-02-20,76
2459,Jeffrey Gardner,1951-06-02,84
2460,Melinda Mercer,1993-08-19,33
2461,Yolanda Schroeder,1986-06-30,70
2462,Donna Campos,1940-02-08,35
2463,Daniel Gentry,1934-12-27,40
2464,Courtney Wright,1960-02-10,20
2465,Sarah Andrews,1956-01-14,37
2466,Kyle Peterson,1951-02-28,99
2467,Matthew Lynch,1964-03-09,71
2468,Karen Rogers,1981-10-11,81
2469,Richard Orozco,1974-06-08,3
2470,Anne Juarez,1978-02-01,25
2471,Sarah Estrada,1952-03-08,49
2472,Kimberly Lewis,1984-02-11,2
2473,Michael Higgins,1937-10-06,17
2474,Nicole Bennett,1990-01-05,12
2475,Christina Kelly,1980-12-30,12
2476,Adrian Morris,1959-01-05,56
2477,Chris Lee,1978-04-18,72
2478,Rachel Meyers,1965-10-18,66
2479,Robert Lindsey,1988-07-22,99
2480,Richard Butler,1941-03-09,16
2481,Christopher Buck,1940-02-27,4
2482,Brianna Hardin,1990-02-16,33
2483,Michael Gordon,1973-03-15,50
2484,Megan Burnett,1941-08-25,6
2485,Jonathan Blake,1953-08-05,81
2486,Susan Wilson,1932-01-27,61
2487,Brian Adams,1950-01-25,103
2488,Eileen Evans,2002-06-14,60
2489,Kathleen Brown,1988-04-13,93
2490,Bryan Pierce,1967-01-23,50
2491,Seth Walker,1974-03-08,56
2492,Michelle Johnson,1998-11-06,24
2493,George Orr,1964-12-21,99
2494,Christopher Sheppard,1957-04-05,94
2495,Mary Whitehead,1951-05-04,103
2496,Brian Miller,1943-06-15,94
2497,Judith Anderson,1967-03-23,44
2498,James Ross,1971-09-08,68
2499,Kelly Cooper,1958-03-13,58
2500,Gregory Alexander,1941-07-29,59
2501,Christina Anderson,1983-11-02,30
2502,Amy Taylor,1962-09-28,67
2503,Destiny Freeman,1957-10-29,17
2504,Joseph Paul,1943-04-16,29
2505,Adam Sharp,1999-09-18,55
2506,Christopher Levy,1992-07-30,15
2507,Jeffrey Henry,1950-07-22,98
2508,Micheal Knapp,1989-02-26,25
2509,Brian Fowler,2004-02-29,38
2510,Nicholas Simmons,1969-02-15,103
2511,Annette Swanson,1994-12-19,89
2512,William Murphy,1999-01-19,35
2513,Denise Farley,1995-03-04,0
2514,Ryan Rojas,1940-05-14,75
2515,Thomas Thomas,1989-01-11,103
2516,Barbara Valdez,1961-10-22,55
2517,Julia Price,1943-02-19,33
2518,Ricardo Brown,1981-07-16,1
2519,Tiffany Garza,2004-01-01,103
2520,Mark Kline,1946-11-23,95
2521,Elizabeth Peterson,1942-07-04,101
2522,Loretta Sullivan,1976-01-16,2
2523,David May,1947-03-15,7
2524,Jessica Rogers,1965-05-10,77
2525,Traci Wade,1982-02-14,52
2526,Andrew Bailey,1960-10-06,16
2527,Rhonda Mendoza,1975-07-23,57
2528,Robert Craig,1981-06-24,33
2529,William Stewart,1939-10-14,102
2530,Laura Bradley,1976-03-11,72
2531,Carlos Murphy,1980-11-04,59
2532,Gregory Thomas,1965-12-05,67
2533,Katherine Thompson,1967-03-11,96
2534,Carol Thomas,1980-10-13,66
2535,Hannah White,1974-04-05,21
2536,Kristen Mahoney,1959-12-27,42
2537,Teresa Miller,2001-10-15,25
2538,Emily Miles,1971-12-11,4
2539,Mr. Peter Giles Jr.,1946-12-10,19
2540,Michael Barr,1956-03-01,54
2541,Lisa Freeman,1982-03-20,14
2542,David Lopez,1957-01-21,31
2543,Jennifer Reeves,1958-03-17,51
2544,Brad Cole,1994-07-09,42
2545,Jeremy Taylor,1936-02-22,23
2546,Scott Grimes,1999-02-07,97
2547,Karen Vang,1951-05-23,101
2548,Mr. Thomas Turner,1970-07-09,73
2549,Olivia Gomez,1964-07-19,99
2550,Hannah Smith,1993-10-22,22
2551,Jason Martinez,2002-12-23,8
2552,Donald Mcclain,1987-03-03,22
2553,Monica Wood,2002-10-21,34
2554,Tammy Kaufman,2001-03-01,76
2555,Omar Patel,1986-10-27,27
2556,Andrew Morgan,1993-09-03,23
2557,Pedro Koch,1969-01-05,61
2558,Nancy Ramirez,2004-11-17,97
2559,Glenda Gill MD,1944-10-08,0
2560,Matthew Donovan,1970-05-14,27
2561,Bianca Robinson,2000-09-27,2
2562,Lori Cabrera,1947-03-16,46
2563,Randy Holt,1965-12-28,59
2564,Nichole Boyle,1964-05-17,67
2565,Randy Johnson,1990-07-15,19
2566,Alyssa Mcclure,1970-08-01,83
2567,Danielle Morrison,1997-06-02,34
2568,Sandra Johnson,1975-05-17,31
2569,Chad Perez,1967-09-14,8
2570,William Black,1967-09-10,65
2571,Anna Woods,1996-11-26,13
2572,Elizabeth Gregory,1988-01-11,75
2573,Christopher Beck,1995-04-28,12
2574,Melissa Hammond,1935-06-27,42
2575,Jennifer Moore,1958-10-21,89
2576,Jeffery Wilson,1976-02-29,70
2577,Derrick Roy,1966-02-17,12
2578,Andre Clark,1982-03-19,82
2579,Vanessa Holmes,1991-10-10,96
2580,Michael Yang,1998-05-28,52
2581,John Garcia,1997-10-12,62
2582,Susan Moore,1999-06-06,102
2583,Christopher Greer,1938-09-06,79
2584,Amanda Palmer,1945-06-06,35
2585,Ryan Fisher,2003-10-27,85
2586,Alex Pollard,1983-11-13,19
2587,Theresa Smith,1996-03-08,62
2588,Jenna Holmes,1961-09-26,44
2589,Joshua Gilbert,1955-04-04,34
2590,Monica Lewis,1973-05-02,19
2591,Victor Hall,1953-01-16,35
2592,Scott Chang,1966-12-23,16
2593,Lisa Livingston,1942-01-27,92
2594,Nicole Gonzalez,1996-01-31,45
2595,Betty Harrison,1952-05-15,60
2596,Kelsey Johnson,1987-12-17,64
2597,Kimberly Bradshaw,1978-08-06,82
2598,Amy Young,1957-08-02,16
2599,Scott Jefferson,1986-09-25,69
2600,John Smith,1965-12-07,30
2601,Amber Lee,1988-04-05,20
2602,Joshua Johnson,1958-01-23,100
2603,William Carter,2004-08-22,87
2604,Tiffany Blanchard,2004-04-17,101
2605,Michael Allen,1946-11-01,89
2606,Lynn Hickman,1960-11-19,73
2607,Garrett Spencer,1988-06-30,33
2608,Mary Dougherty,1956-09-08,29
2609,Manuel Young,2000-08-23,65
2610,Keith Warner,1980-10-17,53
2611,Donald Lawrence,1956-04-10,38
2612,Tim Harris,1994-08-26,36
2613,Emily Barnett,1990-07-31,50
2614,Kristin Scott,1982-03-04,74
2615,Aaron Allen,1963-12-11,16
2616,Todd Lee,1978-01-12,100
2617,Erin Schroeder,2002-08-25,93
2618,Michael Wood,1957-06-05,25
2619,Kevin Green,1991-08-24,64
2620,Karen Green,1974-03-03,31
2621,David Hernandez,1953-09-20,66
2622,Jacob Osborn,1973-10-18,17
2623,David Bernard,1944-02-20,73
2624,Nathan Kennedy,1940-12-29,65
2625,Amanda Clark MD,1958-06-24,103
2626,Alan Payne,1970-02-21,56
2627,Cynthia Flores,1961-04-05,41
2628,Sherry Parker,1981-05-10,88
2629,Michael Hahn,1966-11-11,38
2630,Jason Armstrong,1990-06-28,73
2631,Alexandria Coleman,1975-03-17,4
2632,Michael Huff,1988-09-17,6
2633,Jacob Kelley,1937-02-17,41
2634,Derek Fuentes,1976-07-01,21
2635,Brenda Mcclain,1977-08-08,90
2636,Stanley Villanueva,1978-05-24,13
2637,Clifford Jackson,1976-04-12,59
2638,Zachary Wilson,1981-09-11,47
2639,Pamela Townsend,1995-03-01,3
2640,Jared Calderon,1975-10-21,45
2641,Matthew Hall,1935-11-09,1
2642,Susan Henderson,2001-03-06,65
2643,Todd Taylor,1949-08-28,48
2644,Justin Wolf,1941-08-15,86
2645,Meghan Weaver,1958-03-10,60
2646,Christopher Herman,1971-11-19,28
2647,Dawn Duncan,1943-09-07,50
2648,Cathy Powell,1981-11-30,43
2649,Alexis Carson,1939-08-08,50
2650,Misty Jackson,1995-06-09,30
2651,David Anderson,1955-01-25,103
2652,Aaron Miller,1955-09-13,94
2653,Amber Smith,1977-02-18,54
2654,Ryan Gonzales,1993-07-12,72
2655,Brandon Martinez,1987-04-12,38
2656,Peter Watson,1982-06-20,36
2657,David Mckinney,1973-10-23,54
2658,William Miles,2003-06-13,12
2659,Jeffery Singleton,1938-01-07,93
2660,James Wood,1996-05-01,59
2661,Dr. Mariah Cross,1976-06-04,100
2662,Kyle Montgomery,1975-10-21,51
2663,Mrs. Kimberly Mitchell,1942-07-23,62
2664,Emily Wilkerson,2004-08-12,22
2665,Laura Bass,1958-12-05,97
2666,Daniel Johnson,1961-03-16,1
2667,Richard Hopkins,1965-12-26,64
2668,Kendra Johnson,2002-06-05,18
2669,Jose Mann,1964-06-19,20
2670,Tasha Townsend,1976-03-16,69
2671,Thomas Barnes,1963-06-25,25
2672,Christine Jenkins,1963-09-08,80
2673,Samuel Williamson,1936-02-26,3
2674,Kelli Moody,1998-08-03,25
2675,Richard Kirk,1956-04-01,94
2676,Debra Dawson,2004-01-08,50
2677,Shawn Allen,1997-03-20,56
2678,Christopher Allen,1995-05-31,21
2679,Douglas Decker,1997-07-21,0
2680,Jennifer Harris,1937-09-26,25
2681,Richard Carlson,1961-05-26,45
2682,Travis Mitchell,1938-07-07,19
2683,Pamela Trujillo,1994-06-14,83
2684,Phyllis Long,1946-08-16,66
2685,Samantha Paul,2004-07-22,64
2686,Monique Henry,1966-12-28,2
2687,Jason Bell,1992-03-16,13
2688,Scott Phillips,1953-05-06,75
2689,Sean Bradley,1994-10-05,11
2690,Anthony Escobar,1998-11-23,19
2691,William Houston,1945-02-14,7
2692,Kayla Harris,1957-11-25,44
2693,Tanya Wright,1966-06-20,29
2694,Jennifer Vasquez,1933-09-01,23
2695,Deborah Schmidt,1996-02-19,23
2696,Jacqueline Giles,1960-10-05,88
2697,Damon Silva,1976-07-06,3
2698,Briana Nelson,1949-04-11,46
2699,Jessica Bradley,1943-09-17,67
2700,Tonya Myers,1944-11-05,41
2701,Eric Martinez,1960-01-24,30
2702,Dan Thompson,1957-01-10,86
2703,Charles Hayden,2003-09-09,32
2704,James Peterson,1932-08-03,96
2705,Robert Brandt,1995-10-12,99
2706,Maria Martinez,1949-07-28,38
2707,Amanda Hughes,1958-03-09,72
2708,Kevin Davidson,1938-07-27,44
2709,James Mccarty,1952-12-22,77
2710,Nathan Ortega,1999-07-22,9
2711,Brandi Barton,1941-11-10,24
2712,Johnathan Sloan,1950-11-22,14
2713,John Smith,1971-11-30,50
2714,Mr. Matthew Anderson,1992-11-22,36
2715,Lindsay Richards,1996-04-03,28
2716,Bryan Patrick,1974-04-10,61
2717,Samuel Lawrence,1981-01-22,34
2718,Amanda West,1932-05-04,50
2719,Scott Peterson,1983-09-20,69
2720,Christine Rivera,1955-02-15,79
2721,Lisa Bennett,1989-10-14,38
2722,Monica Kim,1937-03-24,44
2723,Peter Myers,1933-09-21,24
2724,Johnny Miller,1948-01-09,67
2725,Sonya Day,1938-11-27,34
2726,Angelica Cruz,1981-09-08,103
2727,Victoria Frazier,1954-05-31,92
2728,Brent Graham,1956-07-13,68
2729,Kenneth Hensley,1960-03-29,24
2730,Lisa Orozco,1959-07-28,37
2731,Sara Ellis,1995-07-27,89
2732,Kristen Hill,1986-11-11,68
2733,Victoria Allen,2003-05-02,61
2734,Marie Shah,1993-01-21,94
2735,Eric Davis,1942-05-10,54
2736,Justin Camacho,1933-11-24,52
2737,Ronald Williamson,1941-08-15,21
2738,Nicholas Edwards,1995-01-10,25
2739,Mark Carlson,1956-01-30,100
2740,Tammy Rogers,1959-07-19,29
2741,Summer Ellis,1987-07-13,80
2742,Dr. Angela Williams MD,1932-11-04,61
2743,Melissa Hall,1945-10-18,22
2744,Sandra Phillips,1942-06-28,5
2745,Robert Sanford,1956-04-02,48
2746,Joseph Marshall,1952-05-27,31
2747,Alexis Ward,1951-02-05,4
2748,Kimberly Reyes,1956-06-17,58
2749,Troy Keller,1957-08-03,57
2750,Brandi Christian,1951-03-30,85
2751,Stephanie Curtis,1941-09-21,3
2752,Donald Hancock,1991-08-06,57
2753,Adam Gardner,1943-11-10,26
2754,Diana Guerrero,1969-08-25,51
2755,Terry Braun,1994-11-18,8
2756,Lisa Taylor,1997-07-27,26
2757,Lawrence Phelps,2000-01-08,55
2758,Brett Adams,1949-06-26,97
2759,Jennifer Armstrong,1943-04-18,22
2760,Ebony Brown,1970-10-04,97
2761,Danielle Haas,1946-12-21,84
2762,Mary Gutierrez,1969-01-06,74
2763,Donna Harris,1966-10-09,7
2764,Michael Ramirez,1995-03-10,90
2765,Colleen Lopez,1970-01-02,53
2766,Patrick Taylor,1936-06-04,97
2767,Sydney Holland,1983-10-25,29
2768,Raymond Macias,2004-10-22,22
2769,Marissa Torres,1970-08-27,4
2770,Michael Morris,1985-09-19,21
2771,Stephanie Warner,1961-04-30,2
2772,Michael Martin,1988-08-23,103
2773,Heather Nash,1983-03-13,100
2774,Lisa Walker,1957-05-27,3
2775,Kristopher Riddle,1997-10-08,48
2776,Timothy Mendez,1993-02-22,33
2777,Theresa Wells,1975-02-22,72
2778,Michael Barnes,1989-11-11,21
2779,Miranda Stanley,1938-10-19,76
2780,Michael Castro,1976-05-07,29
2781,Sarah Rodriguez,1939-05-23,95
2782,Donald Smith,1978-06-07,36
2783,Alex Martin,1976-02-01,35
2784,Johnny Lawson,1956-02-28,68
2785,Cindy Stafford,1972-11-30,22
2786,Douglas Reed,1992-11-28,30
2787,Rose Allen,1958-09-17,24
2788,Stephen Stewart,1951-03-11,87
2789,Micheal Knapp,1938-07-18,70
2790,Mr. Mike Edwards MD,1999-07-01,97
2791,Amber Adams,1943-10-04,43
2792,Angela Landry,1995-09-16,50
2793,Jordan Holder,1974-11-23,72
2794,Alexis Mcdonald,1984-05-23,39
2795,Diana Mcdonald,1953-01-14,87
2796,Randy Daugherty,1979-03-18,97
2797,Susan Strickland,1992-09-25,59
2798,Deborah Ritter,1989-12-28,15
2799,Jacqueline Soto,1953-07-14,68
2800,Jamie Smith,1941-06-23,31
2801,Philip Coleman,1966-12-08,73
2802,Troy Watson,1960-12-21,53
2803,Susan Garcia,1976-08-04,61
2804,Michelle Hicks,1976-02-26,20
2805,Scott Lloyd,1952-11-08,27
2806,Andrew Anderson,1993-09-09,90
2807,Kelly May,1987-02-06,7
2808,Laura Miller,1945-08-03,44
2809,Evan Williams MD,1954-10-06,37
2810,Jason Smith,2003-08-11,87
2811,Alexandria Cordova,1981-11-15,3
2812,Paige Snyder,1990-07-15,6
2813,John Fox,1947-10-04,41
2814,Rebekah Ford,1963-10-04,16
2815,Jeremy Sanders,1989-04-27,64
2816,Samuel Jackson DVM,1986-01-26,90
2817,Alicia Sanders,1982-03-05,12
2818,Cynthia Washington,1952-01-09,90
2819,Mercedes George,1986-09-15,75
2820,Tracy Meza,1944-10-12,35
2821,Craig Cortez,1956-01-26,52
2822,Adrian Diaz,1977-05-06,1
2823,Monique Barry,1966-03-31,82
2824,Jennifer Schroeder,1994-09-15,48
2825,Julia Hall,1969-02-24,25
2826,Robert Smith,1932-09-16,41
2827,Juan Jordan,1940-05-28,81
2828,Rodney Lloyd,1990-03-17,31
2829,Scott Walters,1950-12-31,17
2830,Tammy Salinas,1962-06-28,43
2831,John Howard,1982-11-24,11
2832,Andres Davis,1968-04-14,39
2833,Olivia Fisher,1989-02-22,0
2834,Edward Jensen,1945-03-06,39
2835,William Hensley,1959-10-01,54
2836,David Mckenzie,1974-09-10,97
2837,Heather Osborn,1936-03-04,57
2838,Nicole Martinez,1942-12-20,41
2839,Miranda Cooper,1959-02-14,88
2840,Joseph Douglas,1974-12-16,51
2841,Alisha Jackson,1933-11-23,68
2842,Brandon Becker,1949-12-21,67
2843,Evan Houston,1952-11-23,3
2844,Adrian Martinez,1993-07-17,22
2845,Ashley Barry,1974-11-02,2
2846,Jessica Cannon,1973-12-18,42
2847,Emily Hernandez,1972-11-11,34
2848,James Miller,1956-10-09,0
2849,Shelby Barton,1947-05-26,16
2850,Melissa Austin,1985-03-16,101
2851,Kyle Walker,1974-04-20,95
2852,Robert Osborne,1996-08-06,60
2853,Bailey Cortez,1969-06-24,17
2854,Nathan Moody,1946-12-20,47
2855,Lisa Klein,1936-02-23,86
2856,Ruth Bishop,1987-11-17,44
2857,Joseph Guerra,1943-06-11,91
2858,Amber Vargas,1937-11-11,16
2859,Joel Potter,1945-11-19,41
2860,Amy Adams,1941-05-23,10
2861,Julie House,2001-06-02,81
2862,Eric Hill,1998-07-09,82
2863,Gregory Avery,1965-05-27,31
2864,Lisa Aguilar,1976-01-20,69
2865,Nicole French,1940-12-10,6
2866,Kathryn Walters,1976-08-26,1
2867,Michael Conner,1986-08-16,42
2868,Deanna Leon,1938-02-10,103
2869,Barry Singh,1945-02-09,84
2870,Mario Adams,1960-12-03,7
2871,Clinton Smith,1947-04-03,94
2872,Connie Johnson,1998-10-15,92
2873,Laura Lee,1995-04-22,25
2874,Claudia Wilcox,1932-10-31,60
2875,Adam Williams,1964-08-28,9
2876,Russell Cisneros,1994-11-02,0
2877,Kenneth Oconnell,2002-08-26,102
2878,Curtis Johnson,1952-04-21,19
2879,Amy Morales,1988-02-08,12
2880,Alexander Chung,2003-01-01,16
2881,Jennifer Wolf MD,1949-08-21,31
2882,Denise Allen,1996-11-03,10
2883,Kimberly Herman,1935-01-29,61
2884,Steven Schultz,1950-12-11,78
2885,Louis Brown,2001-12-30,95
2886,Terri Sanders,1990-11-30,38
2887,Stephanie Scott,2001-11-09,28
2888,Edward Salazar,1959-08-30,101
2889,Kathleen Johnson,1937-01-28,29
2890,Andrew Martinez,1981-01-11,61
2891,Michelle Rivera,1994-04-24,57
2892,Frederick Merritt,2004-11-30,5
2893,Gail Wilson,1941-10-24,92
2894,Erika Martin,1993-02-09,30
2895,Brandi Watts,1973-05-30,3
2896,Amanda Nguyen,1943-03-10,97
2897,Jamie Vasquez,1979-04-27,7
2898,Jesse Schneider,1950-06-05,69
2899,Katrina Newton,1950-07-30,17
2900,Daniel Sheppard,1985-11-21,75
2901,Eric Francis,1933-11-03,30
2902,Darrell Scott,1980-11-06,71
2903,Thomas Cunningham,1975-07-09,75
2904,Victoria Simon,1999-07-17,75
2905,Jeremy Price,1955-04-20,21
2906,John Walters,1953-02-16,35
2907,Carol Moore,1964-01-08,98
2908,Shawn Roberts,1965-02-20,0
2909,Ashley Montgomery,1991-05-01,97
2910,Logan Clark,1977-09-16,50
2911,David Anderson,1966-01-12,4
2912,Harry Dillon,1978-12-18,59
2913,Stephanie Monroe,1937-09-01,98
2914,Nicholas Watson,2004-03-28,91
2915,Jimmy Mccoy,1987-04-23,88
2916,Benjamin Foster,1970-12-19,86
2917,Barbara Saunders,1947-01-31,17
2918,Matthew Morse,1932-03-19,28
2919,Gregg Williams,1949-02-06,68
2920,Daniel Henderson,1951-08-08,0
2921,Suzanne Baldwin,1945-10-07,8
2922,Hannah Jones,1941-12-18,48
2923,Howard Smith,1969-01-13,86
2924,Mary Avila,1991-12-27,42
2925,Clayton Cannon,1940-02-17,41
2926,Mark Grimes,1936-05-11,58
2927,Travis Sellers,1993-08-02,63
2928,Justin Montoya,1999-06-03,49
2929,Jennifer Bruce,1985-03-05,53
2930,Matthew Davis,1948-10-08,35
2931,Charlotte Burns,2004-08-17,32
2932,Christopher Leach,1961-04-21,58
2933,Charles Martin,1963-12-25,29
2934,Dennis Thompson,1996-07-29,6
2935,Joseph Tucker,1999-10-22,71
2936,Dr. Daniel Clarke PhD,1937-09-09,34
2937,Barbara Hernandez,1993-02-02,42
2938,Eduardo Glover,1998-09-03,87
2939,Michael Wolfe,1961-08-31,86
2940,Guy Lopez,1958-09-26,26
2941,Kellie Price,1958-08-31,17
2942,Craig Roman,1946-05-22,74
2943,Charles Stokes,1943-03-25,39
2944,Aaron Avila,1971-03-31,53
2945,Miss Courtney Lang,1978-02-16,92
2946,Larry Jones,1989-12-05,32
2947,Shannon Davis,2004-08-29,8
2948,Ashley Dillon,1961-07-26,101
2949,Paul Williams,2003-05-18,93
2950,Jordan Foley,1987-09-26,3
2951,Raymond Rose,1989-09-02,90
2952,Jackie Wise,1973-11-12,27
2953,Sara Dixon,2001-03-09,102
2954,Phillip Walker,1937-04-19,2
2955,Rebecca Allison,1957-06-12,15
2956,Robert Gibson,1987-04-04,75
2957,Barbara Burton,1990-08-14,27
2958,Eddie Foster,1987-10-31,6
2959,Barbara Hickman,1999-08-06,66
2960,James Jackson,1941-05-16,39
2961,Sean Castillo,2000-11-02,80
2962,Lori Mcintyre,1962-07-20,1
2963,Martha Patel,1972-06-03,90
2964,Brent Schultz,1985-04-04,12
2965,Franklin Hernandez,1946-04-28,41
2966,Brandon Garcia,1966-06-20,7
2967,Angela Romero,1953-04-08,77
2968,Mikayla Collins,1932-07-12,33
2969,Stephanie Scott,1954-07-25,83
2970,Veronica Marsh,1948-05-24,83
2971,Shane Nunez,1978-09-05,53
2972,Oscar Henson,1965-03-24,17
2973,Patricia Simmons,2001-06-18,3
2974,Thomas Cobb MD,1996-11-16,77
2975,Dana Garcia,1993-06-16,93
2976,Jack Ochoa PhD,1993-01-06,25
2977,Samantha Wilson,1973-04-29,13
2978,Joanne Everett,1991-12-29,55
2979,James Nichols,1949-08-22,49
2980,Kelsey Jackson,2003-10-15,23
2981,Carl Walton,1983-01-21,37
2982,Holly Miller,1996-09-27,33
2983,Alan Pena,1953-05-24,83
2984,Jennifer Baker,1943-07-02,92
2985,Jennifer Graves,1940-03-24,63
2986,Gerald Jackson,1941-10-06,98
2987,Charles Johnston,1943-06-04,52
2988,David Moore,1972-12-24,90
2989,Wendy Hamilton,1965-10-14,23
2990,Brenda Boyd,1983-01-07,36
2991,Olivia Le,1999-08-07,2
2992,Elizabeth Burns,1960-04-11,20
2993,Kelsey Montoya,1964-06-12,26
2994,Linda Montoya,1971-03-11,47
